"","Mesa","Department","District","Turnout","MAS.vote","VS","BBS","stolen.prop","bboxstuff.prop","Fraud.type"
"9676",9676,"La Paz",17,0.873028183720855,0.975827755542823,1,0,0.776,0,"VS"
"9677",9677,"La Paz",17,0.855535837400968,0.865172956964652,0,0,0,0,"Clean"
"9679",9679,"La Paz",17,0.868663003335635,0.684473431403917,0,0,0,0,"Clean"
"9700",9700,"La Paz",17,0.878218669594069,0.986242893851249,1,0,0.881,0,"VS"
"9709",9709,"La Paz",17,0.981725872903636,0.856912243463026,0,1,0,0.83,"BBS"
"9720",9720,"La Paz",17,0.869659481473191,0.977750328179826,1,0,0.883,0,"VS"
"9735",9735,"La Paz",17,0.868750693335674,0.865565317942912,0,0,0,0,"Clean"
"9743",9743,"La Paz",17,0.873897438117964,0.864769129660457,0,0,0,0,"Clean"
"9761",9761,"La Paz",17,0.902903300878529,0.970072208887883,1,0,0.813,0,"VS"
"9765",9765,"La Paz",17,0.975055719451853,0.720462912100112,0,1,0,0.794,"BBS"
"9819",9819,"La Paz",18,0.979253436173446,0.70560012196618,0,1,0,0.799,"BBS"
"9829",9829,"La Paz",18,0.980826441338719,0.90258138031054,0,1,0,0.838,"BBS"
"9830",9830,"La Paz",18,0.88772171180788,0.76459875795797,0,0,0,0,"Clean"
"9831",9831,"La Paz",18,0.877125193367365,0.947216764857626,1,0,0.756,0,"VS"
"9838",9838,"La Paz",18,0.873187004579248,0.719414012049739,0,0,0,0,"Clean"
"9841",9841,"La Paz",18,0.990640207184814,0.71579009393711,0,1,0,0.93,"BBS"
"9852",9852,"La Paz",18,0.987479332182741,0.776199234187337,0,1,0,0.892,"BBS"
"9854",9854,"La Paz",18,0.90830308736582,0.870376489253372,0,0,0,0,"Clean"
"9871",9871,"La Paz",18,0.885273098994872,0.887923348475743,0,0,0,0,"Clean"
"9876",9876,"La Paz",18,0.896289683990064,0.772961934324194,0,0,0,0,"Clean"
"9905",9905,"La Paz",18,0.982573357073056,0.708664321931716,0,1,0,0.852,"BBS"
"9924",9924,"La Paz",18,0.980299558841089,0.714549720458903,0,1,0,0.848,"BBS"
"9942",9942,"La Paz",18,0.889231473905048,0.815054247186125,0,0,0,0,"Clean"
"9950",9950,"La Paz",18,0.899822632307369,0.69726506171191,0,0,0,0,"Clean"
"9966",9966,"La Paz",18,0.870384487928418,0.978798984431475,1,0,0.81,0,"VS"
"9969",9969,"La Paz",18,0.864680507854877,0.965847511444694,1,0,0.824,0,"VS"
"9983",9983,"La Paz",18,0.901360627667658,0.98542419974574,1,0,0.806,0,"VS"
"10011",10011,"La Paz",18,0.978833747950221,0.772741583516911,0,1,0,0.812,"BBS"
"10022",10022,"La Paz",18,0.906940298485419,0.949353709849949,1,0,0.845,0,"VS"
"10034",10034,"La Paz",18,0.892072647272885,0.983227686940789,1,0,0.777,0,"VS"
"10036",10036,"La Paz",18,0.982971926794908,0.704339490257994,0,1,0,0.857,"BBS"
"10044",10044,"La Paz",18,0.899100590526619,0.90245896282124,0,0,0,0,"Clean"
"10100",10100,"La Paz",18,0.874600993494102,0.961043596236811,1,0,0.775,0,"VS"
"10102",10102,"La Paz",18,0.98254695059675,0.69975583915734,0,1,0,0.87,"BBS"
"10107",10107,"La Paz",18,0.987099045303275,0.776730357595556,0,1,0,0.861,"BBS"
"10118",10118,"La Paz",18,0.908203303896541,0.844474633565432,0,0,0,0,"Clean"
"10121",10121,"La Paz",18,0.882672311768246,0.894895902622911,0,0,0,0,"Clean"
"10137",10137,"La Paz",18,0.906051812098125,0.720555729011894,0,0,0,0,"Clean"
"10139",10139,"La Paz",18,0.901137596755817,0.818315846079044,0,0,0,0,"Clean"
"10159",10159,"La Paz",18,0.872579834068943,0.689105364406352,0,0,0,0,"Clean"
"10168",10168,"La Paz",18,0.866088446033908,0.883641645742635,0,0,0,0,"Clean"
"10171",10171,"La Paz",18,0.879111782635472,0.95760755791405,1,0,0.826,0,"VS"
"10184",10184,"La Paz",18,0.872393207246571,0.797626087026387,0,0,0,0,"Clean"
"10207",10207,"La Paz",18,0.887410615849112,0.711992946965808,0,0,0,0,"Clean"
"10208",10208,"La Paz",18,0.997256307244391,0.837628291777483,0,1,0,0.975,"BBS"
"10214",10214,"La Paz",18,0.892595227893832,0.965369298624466,1,0,0.807,0,"VS"
"10218",10218,"La Paz",18,0.98972581840178,0.793688876402937,0,1,0,0.889,"BBS"
"10243",10243,"La Paz",18,0.879061881045669,0.768481923378891,0,0,0,0,"Clean"
"10247",10247,"La Paz",18,0.905366467660668,0.982712581229558,1,0,0.793,0,"VS"
"10251",10251,"La Paz",18,0.91061813487,0.78830291236561,0,0,0,0,"Clean"
"10253",10253,"La Paz",18,0.997235916814699,0.899493300394391,0,1,0,0.979,"BBS"
"10257",10257,"La Paz",18,0.866810309310773,0.97973835529135,1,0,0.75,0,"VS"
"10295",10295,"La Paz",18,0.897169288796628,0.952447203056613,1,0,0.849,0,"VS"
"10297",10297,"La Paz",18,0.988825730673906,0.820353084996495,0,1,0,0.87,"BBS"
"10300",10300,"La Paz",18,0.868075185673889,0.901653683720946,0,0,0,0,"Clean"
"10301",10301,"La Paz",18,0.87500446910226,0.705993303288355,0,0,0,0,"Clean"
"10305",10305,"La Paz",19,0.963720876247764,0.607199643885203,0,1,0,0.742,"BBS"
"10310",10310,"La Paz",19,0.983954316342783,0.591869767488207,0,1,0,0.876,"BBS"
"10323",10323,"La Paz",19,0.977114086314991,0.731891324264329,0,1,0,0.793,"BBS"
"10332",10332,"La Paz",19,0.990335881950154,0.644337821306246,0,1,0,0.919,"BBS"
"10341",10341,"La Paz",19,0.871605121971159,0.755840674880988,0,0,0,0,"Clean"
"10343",10343,"La Paz",19,0.989987377859556,0.824475849367409,0,1,0,0.922,"BBS"
"10349",10349,"La Paz",19,0.895567467486178,0.664890853495272,0,0,0,0,"Clean"
"10353",10353,"La Paz",19,0.860604991240405,0.921506919682356,1,0,0.807,0,"VS"
"10356",10356,"La Paz",19,0.991182531471285,0.839948670854316,0,1,0,0.928,"BBS"
"10364",10364,"La Paz",19,0.898316638341544,0.804957197200194,0,0,0,0,"Clean"
"10366",10366,"La Paz",19,0.98058584871894,0.668726437633773,0,1,0,0.836,"BBS"
"10379",10379,"La Paz",19,0.869699325487407,0.948456686676815,1,0,0.782,0,"VS"
"10380",10380,"La Paz",19,0.989531839783003,0.741666175190365,0,1,0,0.926,"BBS"
"10383",10383,"La Paz",19,0.859087605341368,0.657784707659556,0,0,0,0,"Clean"
"10397",10397,"La Paz",19,0.88801994308738,0.605126168807412,0,0,0,0,"Clean"
"10398",10398,"La Paz",19,0.886717461575116,0.788629181714495,0,0,0,0,"Clean"
"10417",10417,"La Paz",19,0.966738530620829,0.823888081718126,0,1,0,0.77,"BBS"
"10423",10423,"La Paz",19,0.891535515868705,0.933944362756503,1,0,0.784,0,"VS"
"10437",10437,"La Paz",19,0.902222854704106,0.968317114089161,1,0,0.801,0,"VS"
"10444",10444,"La Paz",19,0.881284443668146,0.71611974775439,0,0,0,0,"Clean"
"10448",10448,"La Paz",19,0.887270564174998,0.925822653172187,1,0,0.779,0,"VS"
"10450",10450,"La Paz",19,0.891707249916003,0.968278978954011,1,0,0.814,0,"VS"
"10461",10461,"La Paz",19,0.975299418701434,0.675088678534796,0,1,0,0.802,"BBS"
"10464",10464,"La Paz",19,0.86041389892442,0.711294737221749,0,0,0,0,"Clean"
"10470",10470,"La Paz",19,0.872004568564384,0.970175070410997,1,0,0.825,0,"VS"
"10471",10471,"La Paz",19,0.878699168373945,0.945183517859111,1,0,0.77,0,"VS"
"10491",10491,"La Paz",19,0.996640733045451,0.806198638468616,0,1,0,0.969,"BBS"
"10519",10519,"La Paz",19,0.895996816536023,0.957759193450651,1,0,0.739,0,"VS"
"10521",10521,"La Paz",19,0.867830666315964,0.957492417263195,1,0,0.761,0,"VS"
"10559",10559,"La Paz",19,0.877119144926088,0.783759418550524,0,0,0,0,"Clean"
"10561",10561,"La Paz",19,0.855330494726951,0.948764461824066,1,0,0.794,0,"VS"
"10568",10568,"La Paz",19,0.893375040103158,0.598686894592363,0,0,0,0,"Clean"
"10570",10570,"La Paz",19,0.884108436707863,0.730752118485704,0,0,0,0,"Clean"
"10572",10572,"La Paz",19,0.893173776940641,0.807126615947847,0,0,0,0,"Clean"
"10576",10576,"La Paz",19,0.985150532317862,0.83881615559623,0,1,0,0.894,"BBS"
"10580",10580,"La Paz",19,0.875905716565907,0.809168139909902,0,0,0,0,"Clean"
"10584",10584,"La Paz",19,0.981396373519586,0.735645045610024,0,1,0,0.855,"BBS"
"10599",10599,"La Paz",19,0.970150904517475,0.594755180093236,0,1,0,0.731,"BBS"
"10607",10607,"La Paz",19,0.861005766226123,0.948757241965732,1,0,0.818,0,"VS"
"10610",10610,"La Paz",19,0.973270830170911,0.737842364720775,0,1,0,0.818,"BBS"
"10613",10613,"La Paz",19,0.863779179138227,0.819310943847212,0,0,0,0,"Clean"
"10619",10619,"La Paz",19,0.89079278566461,0.960400665100563,1,0,0.827,0,"VS"
"10624",10624,"La Paz",19,0.881555472232825,0.824196238258201,0,0,0,0,"Clean"
"10633",10633,"La Paz",19,0.869578612647946,0.949683810947816,1,0,0.824,0,"VS"
"10638",10638,"La Paz",19,0.860783521371287,0.845854299365944,0,0,0,0,"Clean"
"10639",10639,"La Paz",19,0.963271175737431,0.655097359350585,0,1,0,0.713,"BBS"
"10677",10677,"La Paz",19,0.979328012758204,0.817077233864152,0,1,0,0.819,"BBS"
"10682",10682,"La Paz",19,0.869845225972687,0.815906467470128,0,0,0,0,"Clean"
"10687",10687,"La Paz",19,0.881932497224673,0.89376993975002,1,0,0.712,0,"VS"
"10704",10704,"La Paz",19,0.897479298208541,0.980553810308958,1,0,0.914,0,"VS"
"10708",10708,"La Paz",19,0.973037206684826,0.762940633285577,0,1,0,0.789,"BBS"
"10714",10714,"La Paz",19,0.888833997719478,0.601599166306071,0,0,0,0,"Clean"
"10723",10723,"La Paz",19,0.976697138202181,0.682348591838436,0,1,0,0.819,"BBS"
"10744",10744,"La Paz",19,0.906334404296975,0.786634946900128,0,0,0,0,"Clean"
"10767",10767,"La Paz",19,0.994645040617243,0.669662194293889,0,1,0,0.959,"BBS"
"10773",10773,"La Paz",19,0.884423202440082,0.653835523717311,0,0,0,0,"Clean"
"10778",10778,"Cochabamba",20,0.915141469390739,0.306544672314848,0,0,0,0,"Clean"
"10782",10782,"Cochabamba",20,0.989762570406833,0.348699667972975,0,1,0,0.879,"BBS"
"10783",10783,"Cochabamba",20,0.905198358420468,0.29229301505024,0,0,0,0,"Clean"
"10788",10788,"Cochabamba",20,0.901345009883424,0.912048868026016,1,0,0.87,0,"VS"
"10801",10801,"Cochabamba",20,0.878514344430701,0.353499346461428,0,0,0,0,"Clean"
"10808",10808,"Cochabamba",20,0.916411959906557,0.966405600194399,1,0,0.931,0,"VS"
"10810",10810,"Cochabamba",20,0.901511208203982,0.424929058813026,0,0,0,0,"Clean"
"10837",10837,"Cochabamba",20,0.897352118277511,0.399399136546329,0,0,0,0,"Clean"
"10856",10856,"Cochabamba",20,0.901662084749036,0.888245429777741,1,0,0.81,0,"VS"
"10877",10877,"Cochabamba",20,0.88208233895848,0.922100107759874,1,0,0.861,0,"VS"
"10879",10879,"Cochabamba",20,0.983272666295709,0.50249040030057,0,1,0,0.857,"BBS"
"10916",10916,"Cochabamba",20,0.979387228556035,0.403754306775397,0,1,0,0.806,"BBS"
"10918",10918,"Cochabamba",20,0.900626924596225,0.382402650323132,0,0,0,0,"Clean"
"10930",10930,"Cochabamba",20,0.985349051131061,0.496079121313292,0,1,0,0.88,"BBS"
"10934",10934,"Cochabamba",20,0.913792857914617,0.344109049359632,0,0,0,0,"Clean"
"10941",10941,"Cochabamba",20,0.974437825082894,0.367140548041835,0,1,0,0.763,"BBS"
"10966",10966,"Cochabamba",20,0.976751850875134,0.396074064949464,0,1,0,0.776,"BBS"
"10982",10982,"Cochabamba",20,0.889763287426905,0.4469194226987,0,0,0,0,"Clean"
"10984",10984,"Cochabamba",20,0.915158518580407,0.939645693904451,1,0,0.881,0,"VS"
"10985",10985,"Cochabamba",20,0.990545606364897,0.315731802519066,0,1,0,0.889,"BBS"
"10998",10998,"Cochabamba",20,0.920650963452998,0.819046619534086,1,0,0.682,0,"VS"
"11000",11000,"Cochabamba",20,0.874623082762851,0.903479439464963,1,0,0.862,0,"VS"
"11001",11001,"Cochabamba",20,0.974875308836005,0.485143676263192,0,1,0,0.801,"BBS"
"11002",11002,"Cochabamba",20,0.883453028184952,0.371427695453219,0,0,0,0,"Clean"
"11007",11007,"Cochabamba",20,0.875515237343217,0.368063275541648,0,0,0,0,"Clean"
"11011",11011,"Cochabamba",20,0.975236065334484,0.419122520851906,0,1,0,0.768,"BBS"
"11013",11013,"Cochabamba",20,0.921873397072408,0.367938837052112,0,0,0,0,"Clean"
"11019",11019,"Cochabamba",20,0.88313910678513,0.305816815802429,0,0,0,0,"Clean"
"11022",11022,"Cochabamba",20,0.89064358311262,0.903678239503953,1,0,0.834,0,"VS"
"11046",11046,"Cochabamba",20,0.877990775462115,0.907590963184568,1,0,0.841,0,"VS"
"11054",11054,"Cochabamba",20,0.907019897001869,0.403787493191328,0,0,0,0,"Clean"
"11067",11067,"Cochabamba",20,0.896690755925407,0.922164365728978,1,0,0.87,0,"VS"
"11100",11100,"Cochabamba",20,0.987291407922023,0.329670310137731,0,1,0,0.849,"BBS"
"11101",11101,"Cochabamba",20,0.964200667317356,0.363519249955183,0,1,0,0.712,"BBS"
"11106",11106,"Cochabamba",20,0.898464548133717,0.50385680154415,0,0,0,0,"Clean"
"11119",11119,"Cochabamba",20,0.899914142162554,0.420633790926926,0,0,0,0,"Clean"
"11123",11123,"Cochabamba",20,0.899876976277848,0.900065506793276,1,0,0.83,0,"VS"
"11126",11126,"Cochabamba",20,0.876207420720226,0.372524240214918,0,0,0,0,"Clean"
"11138",11138,"Cochabamba",20,0.882573391603781,0.429758329738989,0,0,0,0,"Clean"
"11155",11155,"Cochabamba",20,0.989214014131815,0.494481840353721,0,1,0,0.907,"BBS"
"11156",11156,"Cochabamba",20,0.994509708237342,0.392119863476894,0,1,0,0.956,"BBS"
"11160",11160,"Cochabamba",20,0.876357553237832,0.434050183435376,0,0,0,0,"Clean"
"11174",11174,"Cochabamba",20,0.876717438631903,0.345316032381579,0,0,0,0,"Clean"
"11181",11181,"Cochabamba",20,0.898345255009735,0.467359276427016,0,0,0,0,"Clean"
"11182",11182,"Cochabamba",20,0.879113818205449,0.922658649792355,1,0,0.863,0,"VS"
"11186",11186,"Cochabamba",20,0.902120489283157,0.291691650612706,0,0,0,0,"Clean"
"11217",11217,"Cochabamba",20,0.91652085922399,0.415923561999698,0,0,0,0,"Clean"
"11220",11220,"Cochabamba",20,0.959296426288401,0.506052853064722,0,1,0,0.68,"BBS"
"11222",11222,"Cochabamba",20,0.913865852304507,0.426266676178534,0,0,0,0,"Clean"
"11239",11239,"Cochabamba",20,0.987894335171307,0.399412206053452,0,1,0,0.904,"BBS"
"11281",11281,"Cochabamba",20,0.887735291586078,0.416731478085756,0,0,0,0,"Clean"
"11292",11292,"Cochabamba",20,0.886025931138492,0.334505395247628,0,0,0,0,"Clean"
"11297",11297,"Cochabamba",20,0.89985052325892,0.87734089009307,1,0,0.817,0,"VS"
"11298",11298,"Cochabamba",20,0.894579955077293,0.410940769693131,0,0,0,0,"Clean"
"11302",11302,"Cochabamba",20,0.876304497680017,0.837457803760204,1,0,0.745,0,"VS"
"11310",11310,"Cochabamba",20,0.898096382880289,0.345643836221905,0,0,0,0,"Clean"
"11321",11321,"Cochabamba",20,0.903882173168944,0.343084264234641,0,0,0,0,"Clean"
"11328",11328,"Cochabamba",20,0.896621294590065,0.887257842554622,1,0,0.787,0,"VS"
"11373",11373,"Cochabamba",20,0.894301189649373,0.876652404895771,1,0,0.769,0,"VS"
"11374",11374,"Cochabamba",20,0.986874776529529,0.447642192072256,0,1,0,0.871,"BBS"
"11386",11386,"Cochabamba",20,0.878329887709339,0.412139813607116,0,0,0,0,"Clean"
"11387",11387,"Cochabamba",20,0.921708714796053,0.900786003935316,1,0,0.825,0,"VS"
"11398",11398,"Cochabamba",20,0.87842933081483,0.926959451153271,1,0,0.877,0,"VS"
"11404",11404,"Cochabamba",20,0.989517758561443,0.348065371402993,0,1,0,0.899,"BBS"
"11422",11422,"Cochabamba",20,0.88839746374168,0.312395881130851,0,0,0,0,"Clean"
"11430",11430,"Cochabamba",20,0.913890666475265,0.882319948221614,1,0,0.817,0,"VS"
"11437",11437,"Cochabamba",20,0.916539201015006,0.472852325026425,0,0,0,0,"Clean"
"11444",11444,"Cochabamba",20,0.88521197225483,0.841994985370386,1,0,0.776,0,"VS"
"11448",11448,"Cochabamba",20,0.922417565746103,0.327498231297204,0,0,0,0,"Clean"
"11460",11460,"Cochabamba",20,0.874064716483985,0.360719460884098,0,0,0,0,"Clean"
"11487",11487,"Cochabamba",20,0.887371344842248,0.916774591596401,1,0,0.859,0,"VS"
"11509",11509,"Cochabamba",20,0.911854091522944,0.365831795252536,0,0,0,0,"Clean"
"11514",11514,"Cochabamba",20,0.922031288428549,0.342637528042746,0,0,0,0,"Clean"
"11515",11515,"Cochabamba",20,0.902164411461038,0.88838557186705,1,0,0.801,0,"VS"
"11521",11521,"Cochabamba",20,0.900651196583228,0.419993797764837,0,0,0,0,"Clean"
"11557",11557,"Cochabamba",20,0.887602052241926,0.387005289694282,0,0,0,0,"Clean"
"11584",11584,"Cochabamba",20,0.874673934958603,0.876092373183079,1,0,0.801,0,"VS"
"11613",11613,"Cochabamba",20,0.987031297322777,0.348194907261501,0,1,0,0.87,"BBS"
"11622",11622,"Cochabamba",20,0.882684000886274,0.346242920651327,0,0,0,0,"Clean"
"11626",11626,"Cochabamba",20,0.912821690158801,0.289503668960465,0,0,0,0,"Clean"
"11633",11633,"Cochabamba",20,0.906467830203344,0.32503451280994,0,0,0,0,"Clean"
"11635",11635,"Cochabamba",20,0.885368948110703,0.883122837003126,1,0,0.791,0,"VS"
"11660",11660,"Cochabamba",21,0.982351070076193,0.589323957040464,0,1,0,0.83,"BBS"
"11663",11663,"Cochabamba",21,0.897050558939396,0.559279208687293,0,0,0,0,"Clean"
"11666",11666,"Cochabamba",21,0.980034261682255,0.537764815397686,0,1,0,0.791,"BBS"
"11672",11672,"Cochabamba",21,0.884388825676232,0.429840697670082,0,0,0,0,"Clean"
"11694",11694,"Cochabamba",21,0.993362100600481,0.558308661475819,0,1,0,0.919,"BBS"
"11735",11735,"Cochabamba",21,0.920888230415339,0.848824507351025,1,0,0.728,0,"VS"
"11736",11736,"Cochabamba",21,0.917650601990188,0.530306362675089,0,0,0,0,"Clean"
"11744",11744,"Cochabamba",21,0.902732391954245,0.567374762907307,0,0,0,0,"Clean"
"11775",11775,"Cochabamba",21,0.927211183173584,0.576284284258908,0,0,0,0,"Clean"
"11793",11793,"Cochabamba",21,0.932154619957135,0.543334080236505,0,0,0,0,"Clean"
"11796",11796,"Cochabamba",21,0.908940149622813,0.38213107932899,0,0,0,0,"Clean"
"11802",11802,"Cochabamba",21,0.978932787711263,0.433436665382266,0,1,0,0.759,"BBS"
"11804",11804,"Cochabamba",21,0.916154935605811,0.844129182222724,1,0,0.746,0,"VS"
"11808",11808,"Cochabamba",21,0.918945220165062,0.547615668007458,0,0,0,0,"Clean"
"11830",11830,"Cochabamba",21,0.901148074567526,0.521282980644856,0,0,0,0,"Clean"
"11855",11855,"Cochabamba",21,0.911469366674897,0.48687399225256,0,0,0,0,"Clean"
"11873",11873,"Cochabamba",21,0.921292850051035,0.367415910475621,0,0,0,0,"Clean"
"11878",11878,"Cochabamba",21,0.889334394765445,0.569913918343168,0,0,0,0,"Clean"
"11885",11885,"Cochabamba",21,0.910208129609971,0.466462671802707,0,0,0,0,"Clean"
"11893",11893,"Cochabamba",21,0.904573538102632,0.941967591486039,1,0,0.874,0,"VS"
"11903",11903,"Cochabamba",21,0.929689087502504,0.454028306253486,0,0,0,0,"Clean"
"11905",11905,"Cochabamba",21,0.979796867098366,0.520904496819922,0,1,0,0.79,"BBS"
"11915",11915,"Cochabamba",21,0.909476917409272,0.56436299135316,0,0,0,0,"Clean"
"11921",11921,"Cochabamba",21,0.986361856193642,0.430685148701537,0,1,0,0.876,"BBS"
"11953",11953,"Cochabamba",21,0.903328894393476,0.526874558490505,0,0,0,0,"Clean"
"11955",11955,"Cochabamba",21,0.935960800036801,0.584335771649153,0,0,0,0,"Clean"
"11958",11958,"Cochabamba",21,0.88857488718828,0.414056125994876,0,0,0,0,"Clean"
"11962",11962,"Cochabamba",21,0.990653240128913,0.5621898683299,0,1,0,0.879,"BBS"
"11973",11973,"Cochabamba",21,0.917405716232689,0.513683280170548,0,0,0,0,"Clean"
"11985",11985,"Cochabamba",21,0.924409802126984,0.928797050557272,1,0,0.833,0,"VS"
"11986",11986,"Cochabamba",21,0.913715825351402,0.944671294058154,1,0,0.898,0,"VS"
"12011",12011,"Cochabamba",21,0.893878821861646,0.581347416092862,0,0,0,0,"Clean"
"12018",12018,"Cochabamba",21,0.979077333894864,0.56715849384403,0,1,0,0.781,"BBS"
"12024",12024,"Cochabamba",21,0.897384168162208,0.398122107678613,0,0,0,0,"Clean"
"12026",12026,"Cochabamba",21,0.891955746080308,0.465294529915755,0,0,0,0,"Clean"
"12063",12063,"Cochabamba",21,0.915370922678166,0.495120938380034,0,0,0,0,"Clean"
"12069",12069,"Cochabamba",21,0.9254574285032,0.493846228482299,0,0,0,0,"Clean"
"12079",12079,"Cochabamba",21,0.983314509324158,0.381483404133939,0,1,0,0.801,"BBS"
"12089",12089,"Cochabamba",21,0.985926309647265,0.578597083475808,0,1,0,0.862,"BBS"
"12107",12107,"Cochabamba",21,0.985467171556902,0.589613609206927,0,1,0,0.825,"BBS"
"12108",12108,"Cochabamba",21,0.897886292946467,0.50116141443135,0,0,0,0,"Clean"
"12110",12110,"Cochabamba",21,0.935439419335653,0.441342802553799,0,0,0,0,"Clean"
"12118",12118,"Cochabamba",21,0.926319373048065,0.46655051680331,0,0,0,0,"Clean"
"12141",12141,"Cochabamba",21,0.920746323249396,0.482905294381536,0,0,0,0,"Clean"
"12145",12145,"Cochabamba",21,0.915576483670774,0.926131933560905,1,0,0.85,0,"VS"
"12148",12148,"Cochabamba",21,0.91111572019639,0.368022854696798,0,0,0,0,"Clean"
"12161",12161,"Cochabamba",21,0.904970106024669,0.873702728438079,1,0,0.778,0,"VS"
"12166",12166,"Cochabamba",21,0.919711932032978,0.873868530752912,1,0,0.775,0,"VS"
"12168",12168,"Cochabamba",21,0.896608356114661,0.562898846272971,0,0,0,0,"Clean"
"12173",12173,"Cochabamba",21,0.988678836823808,0.567924238655532,0,1,0,0.869,"BBS"
"12175",12175,"Cochabamba",21,0.89230281191111,0.862441715510279,1,0,0.783,0,"VS"
"12183",12183,"Cochabamba",21,0.924136952911601,0.513760405871489,0,0,0,0,"Clean"
"12186",12186,"Cochabamba",21,0.989431922671888,0.492637257952527,0,1,0,0.875,"BBS"
"12203",12203,"Cochabamba",21,0.983968577231882,0.367309924713874,0,1,0,0.852,"BBS"
"12219",12219,"Cochabamba",21,0.968167441336963,0.498921197082305,0,1,0,0.71,"BBS"
"12234",12234,"Cochabamba",21,0.92322667412778,0.464129038876477,0,0,0,0,"Clean"
"12250",12250,"Cochabamba",21,0.992641616794354,0.520472654200208,0,1,0,0.9,"BBS"
"12252",12252,"Cochabamba",21,0.981643992452002,0.383238340692588,0,1,0,0.833,"BBS"
"12266",12266,"Cochabamba",21,0.904415963386581,0.853473481629174,1,0,0.762,0,"VS"
"12278",12278,"Cochabamba",21,0.912855641917673,0.851571804564011,1,0,0.747,0,"VS"
"12288",12288,"Cochabamba",21,0.922857397647499,0.452717823167996,0,0,0,0,"Clean"
"12301",12301,"Cochabamba",21,0.905613953748822,0.546123313303484,0,0,0,0,"Clean"
"12304",12304,"Cochabamba",21,0.98768123903639,0.568021117238525,0,1,0,0.873,"BBS"
"12322",12322,"Cochabamba",21,0.988342441244053,0.417327580035741,0,1,0,0.861,"BBS"
"12330",12330,"Cochabamba",21,0.926854116087685,0.579982377529369,0,0,0,0,"Clean"
"12341",12341,"Cochabamba",21,0.889774844174761,0.553933062675839,0,0,0,0,"Clean"
"12342",12342,"Cochabamba",21,0.919091506967327,0.554927049003334,0,0,0,0,"Clean"
"12345",12345,"Cochabamba",21,0.935704730444956,0.371598695447434,0,0,0,0,"Clean"
"12360",12360,"Cochabamba",21,0.90237506769608,0.901287508358142,1,0,0.843,0,"VS"
"12371",12371,"Cochabamba",21,0.991291750484108,0.508897448615488,0,1,0,0.893,"BBS"
"12402",12402,"Cochabamba",21,0.905196910531348,0.547028436052472,0,0,0,0,"Clean"
"12403",12403,"Cochabamba",21,0.884399619940563,0.901765046892737,1,0,0.816,0,"VS"
"12420",12420,"Cochabamba",21,0.890275464464415,0.474156974516018,0,0,0,0,"Clean"
"12422",12422,"Cochabamba",21,0.983186502898213,0.390801595378374,0,1,0,0.773,"BBS"
"12432",12432,"Cochabamba",21,0.903011015615442,0.578089253247614,0,0,0,0,"Clean"
"12442",12442,"Cochabamba",22,0.887494697610239,0.882304662241194,1,0,0.794,0,"VS"
